DOCKET,RPT_PERIOD,OUTG_SEQ,Refuel_Cycle,Outage_Date_Time,OUTG_DATE,OUTG_TYPE,OUTG_HRS,OUTG_REASN,OUTG_METH,OUTG_LER,OUTG_SYSTM,OUTG_COMP,DESCRIP,,,,,,,,,,,,,,,,,,,,,,,,,
285,201210,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201211,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,721,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201212,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201303,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,743,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201302,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,672,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201301,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201304,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,720,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201305,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201306,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,720,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201307,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201308,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201309,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,720,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201310,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,744,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201311,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,721,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201312,2011-2,26,04/09/2011 23:47:00,04/09/2011 00:00:00,S,501,C,4,,RC,FUELXX,End of Cycle 26 Refueling Outage.,,,,,,,,,,,,,,,,,,,,,,,,,
285,201506,2015-001,27,04/11/2015 07:54:00,04/11/2015 00:00:00,S,218.57,C,4,,RC,FUELXX,Shutdown for Refueling Cycle 27,,,,,,,,,,,,,,,,,,,,,,,,,
285,201505,2015-001,27,04/11/2015 07:54:00,04/11/2015 00:00:00,S,744,C,4,,RC,FUELXX,Shutdown for Refueling Cycle 27,,,,,,,,,,,,,,,,,,,,,,,,,
285,201504,2015-001,27,04/11/2015 07:54:00,04/11/2015 00:00:00,S,472.1,C,1,,RC,FUELXX,Shutdown for Refueling Cycle 27,,,,,,,,,,,,,,,,,,,,,,,,,
286,200504,1,13,,03/12/2005 00:00:00,S,158.13,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200703,1,14,,03/07/2007 00:00:00,S,584.92,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200903,1,15,,03/11/2009 00:00:00,S,503.98,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200904,1,15,,03/11/2009 00:00:00,S,351.98,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
286,201103,2,16,03/09/2011 00:01:00,03/09/2011 00:00:00,S,550.98,C,1,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
286,201104,2,16,03/09/2011 00:01:00,03/09/2011 00:00:00,S,180.82,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200503,1,13,,03/12/2005 00:00:00,S,479.98,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199705,3,9,,05/17/1997 00:00:00,S,360,C,1,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199706,3,9,,05/17/1997 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199707,3,9,,05/17/1997 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199708,3,9,,05/17/1997 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199709,3,9,,05/17/1997 00:00:00,S,272.1,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199909,6,10,,09/10/1999 00:00:00,S,486.32,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
286,199910,6,10,,09/10/1999 00:00:00,S,488.95,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200104,1,11,,04/27/2001 00:00:00,S,74.05,C,1,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200105,1,11,,04/27/2001 00:00:00,S,554.95,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200304,2,12,,03/29/2003 00:00:00,S,542.57,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
286,200303,2,12,,03/29/2003 00:00:00,S,71.95,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
286,201303,1,17,03/04/2013 00:00:00,03/04/2013 00:00:00,S,660.85,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
286,201503,1,18,03/02/2015 00:00:00,03/02/2015 00:00:00,S,553.1,C,1,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200604,1,22,,04/29/2006 00:00:00,S,46.28,C,1,,RC,FUELXX,REFUELING OUTAGE 22.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200605,1,22,,04/29/2006 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 22.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200606,1,22,,04/29/2006 00:00:00,S,47.82,C,4,,RC,FUELXX,REFUELING OUTAGE 22.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200710,4,23,,10/27/2007 00:00:00,S,118.77,C,1,,RC,FUELXX,REFUELING OUTAGE 23.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200711,4,23,,10/27/2007 00:00:00,S,721,C,4,,RC,FUELXX,REFUELING OUTAGE 23.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200712,4,23,,10/27/2007 00:00:00,S,420.4,C,4,,RC,FUELXX,REFUELING OUTAGE 23.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200904,2,24,,04/24/2009 00:00:00,S,144.08,C,1,,RC,FUELXX,REFUELING OUTAGE 24.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200905,2,24,,04/24/2009 00:00:00,S,496.42,C,4,,RC,FUELXX,REFUELING OUTAGE 24.,,,,,,,,,,,,,,,,,,,,,,,,,
287,201010,3,25,,10/23/2010 00:00:00,S,215.87,C,1,,RC,FUELXX,REFUELING OUTAGE 25.,,,,,,,,,,,,,,,,,,,,,,,,,
287,201011,3,25,,10/23/2010 00:00:00,S,452.3,C,4,,RC,FUELXX,REFUELING OUTAGE 25.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200410,3,21,,10/09/2004 00:00:00,S,552.1,C,1,,RC,FUELXX,REFUELING OUTAGE 21 AND STEAM GENERATOR REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200411,3,21,,10/09/2004 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 21 AND STEAM GENERATOR REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200412,3,21,,10/09/2004 00:00:00,S,645.9,C,4,,RC,FUELXX,REFUELING OUTAGE 21 AND STEAM GENERATOR REPLACEMENT OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200004,2,18,,04/13/2000 00:00:00,S,431.1,C,1,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200005,2,18,,04/13/2000 00:00:00,S,473.75,C,4,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
287,199810,1,17,,10/08/1998 00:00:00,S,562.9,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
287,199811,1,17,,10/08/1998 00:00:00,S,565,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200111,3,19,,11/10/2001 00:00:00,S,502.7,C,1,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200112,3,19,,11/10/2001 00:00:00,S,193.3,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200304,1,20,,04/26/2003 00:00:00,S,118,C,1,,RC,FUELXX,REFUELING OUTAGE 20.,,,,,,,,,,,,,,,,,,,,,,,,,
287,200305,1,20,,04/26/2003 00:00:00,S,721.97,C,4,,RC,FUELXX,REFUELING OUTAGE 20.,,,,,,,,,,,,,,,,,,,,,,,,,
287,201206,1,26,04/13/2012 21:38:00,04/13/2012 00:00:00,S,159.13,C,4,,RC,FUELXX,Refueling Outage 26,,,,,,,,,,,,,,,,,,,,,,,,,
287,201205,1,26,04/13/2012 21:38:00,04/13/2012 00:00:00,S,744,C,4,,RC,FUELXX,Refueling Outage 26,,,,,,,,,,,,,,,,,,,,,,,,,
287,201204,1,26,04/13/2012 21:38:00,04/13/2012 00:00:00,S,410.37,C,1,,RC,FUELXX,Refueling Outage 26,,,,,,,,,,,,,,,,,,,,,,,,,
287,201404,2,27,04/14/2014 21:59:00,04/14/2014 00:00:00,S,386.02,C,1,,RC,FUELXX,Refueling Outage 27 (3EOC27),,,,,,,,,,,,,,,,,,,,,,,,,
287,201405,2,27,04/14/2014 21:59:00,04/14/2014 00:00:00,S,327.7,C,4,,RC,FUELXX,Refueling Outage 27 (3EOC27),,,,,,,,,,,,,,,,,,,,,,,,,
289,201510,T1R21,21,10/30/2015 00:13:00,10/30/2015 00:00:00,S,47.78,C,1,,RC,FUELXX,REFUELING OUTAGE 21.,,,,,,,,,,,,,,,,,,,,,,,,,
289,201511,T1R21,21,10/30/2015 00:13:00,10/30/2015 00:00:00,S,598.62,C,4,,RC,FUELXX,REFUELING OUTAGE 21.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200510,T1R16,16,,10/24/2005 00:00:00,S,192.37,C,1,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200511,T1R16,16,,10/24/2005 00:00:00,S,421.22,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200710,T1R17,17,,10/22/2007 00:00:00,S,239.62,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200711,T1R17,17,,10/22/2007 00:00:00,S,485.25,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200910,T1R18,18,,10/26/2009 00:00:00,S,142.32,C,1,,RC,FUELXX,REFUELING OUTAGE 18,,,,,,,,,,,,,,,,,,,,,,,,,
289,200911,T1R18,18,,10/26/2009 00:00:00,S,721,C,4,,RC,FUELXX,REFUELING OUTAGE 18,,,,,,,,,,,,,,,,,,,,,,,,,
289,200912,T1R18,18,,10/26/2009 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 18,,,,,,,,,,,,,,,,,,,,,,,,,
289,201001,T1R18,18,,10/26/2009 00:00:00,S,553.65,C,4,,RC,FUELXX,REFUELING OUTAGE 18,,,,,,,,,,,,,,,,,,,,,,,,,
289,201110,T1R19,19,10/24/2011 00:22:00,10/24/2011 00:00:00,S,191.63,C,1,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
289,201111,T1R19,19,10/24/2011 00:22:00,10/24/2011 00:00:00,S,592.83,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
289,199910,99-01,13,,09/10/1999 00:00:00,S,451.2,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
289,199709,1,12,,09/05/1997 00:00:00,S,606,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
289,199710,1,12,,09/05/1997 00:00:00,S,453.1,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
289,199909,99-01,13,,09/10/1999 00:00:00,S,480.7,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200110,T1R14,14,,10/09/2001 00:00:00,S,553,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200111,T1R14,14,,10/09/2001 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200112,T1R14,14,,10/09/2001 00:00:00,S,138.4,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200310,T1R15,15,,10/18/2003 00:00:00,S,336.8,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200311,T1R15,15,,10/18/2003 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
289,200312,T1R15,15,,10/18/2003 00:00:00,S,94.7,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
289,201310,T1R20,20,10/28/2013 00:04:00,10/28/2013 00:00:00,S,95.93,C,1,,RC,FUELXX,REFUELING OUTAGE 20.,,,,,,,,,,,,,,,,,,,,,,,,,
289,201311,T1R20,20,10/28/2013 00:04:00,10/28/2013 00:00:00,S,600.23,C,4,,RC,FUELXX,REFUELING OUTAGE 20.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200504,1,15,,04/18/2005 00:00:00,S,310.35,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200505,1,15,,04/18/2005 00:00:00,S,282.32,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200704,2007-02,16,,04/06/2007 00:00:00,S,580.18,C,1,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200705,2007-02,16,,04/06/2007 00:00:00,S,221.9,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200904,1,17,,04/17/2009 00:00:00,S,317,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200905,1,17,,04/17/2009 00:00:00,S,430.63,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
293,201104,2,18,04/17/2011 18:02:00,04/17/2011 00:00:00,S,317.97,C,1,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
293,201105,2,18,04/17/2011 18:02:00,04/17/2011 00:00:00,S,283.49,C,4,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
293,199905,1,12,,05/08/1999 00:00:00,S,574,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
293,199906,1,12,,05/08/1999 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
293,199702,1,11,,02/15/1997 00:00:00,S,335.4,C,2,29397003,RC,FUELXX,"REFUELING OUTAGE 11.  DURING SHUTDOWN, REACTOR WAS MANUALLY SCRAMMED DUE TO REACTOR LEVEL PROBLEMS. PLANT ENTERED REFUELING OUTAGE 11.",,,,,,,,,,,,,,,,,,,,,,,,,
293,199703,1,11,,02/15/1997 00:00:00,S,679,C,4,29397003,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
293,199907,1,12,,05/08/1999 00:00:00,S,125.6,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200104,1,13,,04/21/2001 00:00:00,S,238.9,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200105,1,13,,04/21/2001 00:00:00,S,436.3,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200304,1,14,,04/19/2003 00:00:00,S,285,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
293,200305,1,14,,04/19/2003 00:00:00,S,303.5,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
293,201305,4,19,04/14/2013 18:22:00,04/14/2013 00:00:00,S,700.4,C,4,,RC,FUELXX,Refueling Outage 19.  Generator taken off-line on 04/14/13 at 18:22. Reactor subcritical and shutdown at 21:03.  Manually scrammed reactor at 22:17 due to pressure decrease when a turbine steam seal relief valve failed open.,,,,,,,,,,,,,,,,,,,,,,,,,
293,201304,4,19,04/14/2013 18:22:00,04/14/2013 00:00:00,S,389.63,C,1,,RC,FUELXX,Refueling Outage 19.  Generator taken off-line on 04/14/13 at 18:22. Reactor subcritical and shutdown at 21:03.  Manually scrammed reactor at 22:17 due to pressure decrease when a turbine steam seal relief valve failed open.,,,,,,,,,,,,,,,,,,,,,,,,,
293,201505,3,20,04/19/2015 18:00:00,04/19/2015 00:00:00,S,546.72,C,4,,RC,FUELXX,Refueling Outage 20. 4/19/15 18:00 generator offline. 4/19/15 21:42 all rods in. 5/20/15 18:34 reactor is critical. 5/22/15 10:02 manually scrammed due to decreasing condensor vacuum. 5/23/15 05:06 reactor is critical. 5/23/15 18:43 generator synched.,,,,,,,,,,,,,,,,,,,,,,,,,
293,201504,3,20,04/19/2015 18:00:00,04/19/2015 00:00:00,S,270,C,1,,RC,FUELXX,Refueling Outage 20. 4/19/15 18:00 generator offline. 4/19/15 21:42 all rods in. 5/20/15 18:34 reactor is critical. 5/22/15 10:02 manually scrammed due to decreasing condensor vacuum. 5/23/15 05:06 reactor is critical. 5/23/15 18:43 generator synched.,,,,,,,,,,,,,,,,,,,,,,,,,
296,201603,01,17,02/20/2016 00:01:00,02/20/2016 00:00:00,S,637.73,C,4,,RC,FUELXX,Cycle 17 Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
296,201602,01,17,02/20/2016 00:01:00,02/20/2016 00:00:00,S,239.98,C,1,,RC,FUELXX,Cycle 17 Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
296,200602,1,12,,02/28/2006 00:00:00,S,15,C,1,,RC,FUELXX,CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200603,1,12,,02/28/2006 00:00:00,S,526.4,C,4,,RC,FUELLX,CYCLE 12 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200803,1,13,,03/18/2008 00:00:00,S,327,C,1,,RC,FUELXX,CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200804,1,13,,03/18/2008 00:00:00,S,720,C,4,,RC,FUELXX,CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200805,1,13,,03/18/2008 00:00:00,S,398.6,C,4,,RC,FUELXX,CYCLE 13 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,201002,1,14,,02/27/2010 00:00:00,S,39,C,1,,RC,FUELXX,CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,201003,1,14,,02/27/2010 00:00:00,S,743,C,4,,RC,FUELXX,CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,201004,1,14,,02/27/2010 00:00:00,S,178.38,C,4,,RC,FUELXX,CYCLE 14 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200004,3,9,,04/16/2000 00:00:00,S,351,C,9,,RC,FUELXX,CYCLE 9 REFUELING OUTAGE.  WHEN UNIT 3 SCRAMMED (EVENT 2) BFN COMMENCED THE CYCLE 9 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200005,3,9,,04/16/2000 00:00:00,S,67.07,C,4,,RC,FUELXX,CYCLE 9 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,199810,10,8,,09/20/1998 00:00:00,S,347,C,4,,RC,FUELXX,CYCLE 8 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,199809,10,8,,09/20/1998 00:00:00,S,255,C,1,,RC,FUELXX,CYCLE 8 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,199702,2,7,,02/22/1997 00:00:00,S,166,C,1,,RC,FUELXX,CYCLE 7 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,199703,2,7,,02/22/1997 00:00:00,S,291.8,C,4,,RC,FUELXX,CYCLE 7 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200203,1,10,,03/26/2002 00:00:00,S,135,C,1,,RC,FUELXX,CYCLE 10 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200204,1,10,,03/26/2002 00:00:00,S,218,C,4,,RC,FUELXX,CYCLE 10 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,200403,1,11,,03/01/2004 00:00:00,S,717.5,C,1,,RC,FUELXX,CYCLE 11 REFUELING OUTAGE.,,,,,,,,,,,,,,,,,,,,,,,,,
296,201205,01,15,04/07/2012 00:00:00,04/07/2012 00:00:00,S,617.13,C,4,,RC,FUELXX,Cycle 15 Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
296,201204,01,15,04/07/2012 00:00:00,04/07/2012 00:00:00,S,576,C,1,,RC,FUELXX,Cycle 15 Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
296,201403,01,16,02/14/2014 22:00:00,02/14/2014 00:00:00,S,413.62,C,4,,RC,FUELXX,Cycle 16 Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
296,201402,01,16,02/14/2014 22:00:00,02/14/2014 00:00:00,S,338,C,1,,RC,FUELXX,Cycle 16 Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
298,200610,06-03,23,,10/21/2006 00:00:00,S,264.2,C,1,,RC,FUELXX,REFUELING OUTAGE 23.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200611,06-03,23,,10/21/2006 00:00:00,S,536.42,C,4,,RC,FUELXX,REFUELING OUTAGE 23.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200804,08-01,24,,04/12/2008 00:00:00,S,455.33,C,1,,RC,FUELXX,REFUELING OUTAGE 24.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200805,08-01,24,,04/12/2008 00:00:00,S,429.67,C,4,,RC,FUELXX,REFUELING OUTAGE 24.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200909,09-02,25,,09/26/2009 00:00:00,S,120,C,1,,RC,FUELXX,REFUELING OUTAGE 25.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200910,09-02,25,,09/26/2009 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 25.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200911,09-02,25,,09/26/2009 00:00:00,S,131.68,C,4,,RC,FUELXX,REFUELING OUTAGE 25.,,,,,,,,,,,,,,,,,,,,,,,,,
298,201103,11-01,26,03/13/2011 00:09:00,03/13/2011 00:00:00,S,454.85,C,1,,RC,FUELXX,REFUELING OUTAGE 26.,,,,,,,,,,,,,,,,,,,,,,,,,
298,201104,11-01,26,03/13/2011 00:09:00,03/13/2011 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 26.,,,,,,,,,,,,,,,,,,,,,,,,,
298,201105,11-01,26,03/13/2011 00:09:00,03/13/2011 00:00:00,S,208.15,C,4,,RC,FUELXX,REFUELING OUTAGE 26.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200501,05-01,22,,01/15/2005 00:00:00,S,408,C,1,,RC,FUELXX,REFUELING OUTAGE 22.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200502,05-01,22,,01/15/2005 00:00:00,S,430.6,C,4,,RC,FUELXX,REFUELING OUTAGE 22.,,,,,,,,,,,,,,,,,,,,,,,,,
298,200004,00-02,19,,03/04/2000 00:00:00,S,424,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
298,199810,98-02,18,,10/03/1998 00:00:00,S,696.9,C,1,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
298,199811,98-02,18,,10/03/1998 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
298,199812,98-02,18,,10/03/1998 00:00:00,S,457.8,C,4,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
298,199703,97-01,17,,03/29/1997 00:00:00,S,69.2,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
298,199704,97-01,17,,03/29/1997 00:00:00,S,719,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
